OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup
207,10704,270,12,1,22,8,30200,362400,20s,Medium-Price,2020-01-20 18:24:13,Sunday,18:24:13,2020,Winter,DayTime
208,10120,160,15,0,26,6,39400,591000,20s,High-Price,2020-01-03 22:41:42,Tuesday,22:41:42,2020,Winter,PrimeTime
209,10302,260,1,1,23,5,29300,29300,20s,Medium-Price,2020-02-23 22:26:59,Tuesday,22:26:59,2020,Winter,PrimeTime
210,10184,179,9,0,21,8,41300,371700,20s,High-Price,2020-02-20 23:06:19,Saturday,23:06:19,2020,Winter,PrimeTime
211,10111,208,3,1,55,1,18100,54300,50s,Medium-Price,2020-03-04 23:42:26,Tuesday,23:42:26,2020,Spring,PrimeTime
212,10887,254,1,1,24,4,22900,22900,20s,Medium-Price,2020-01-28 23:15:53,Sunday,23:15:53,2020,Winter,PrimeTime
213,10321,144,21,0,27,6,40800,856800,20s,High-Price,2020-01-10 20:56:59,Monday,20:56:59,2020,Winter,PrimeTime
214,10870,218,15,1,30,8,24700,370500,20s,Medium-Price,2020-03-28 16:37:09,Thursday,16:37:09,2020,Spring,DayTime
215,10470,101,14,0,24,7,43100,603400,20s,High-Price,2020-02-06 23:37:48,Monday,23:37:48,2020,Winter,PrimeTime
216,10663,197,3,0,26,6,42400,127200,20s,High-Price,2020-03-17 20:08:52,Tuesday,20:08:52,2020,Spring,PrimeTime
217,10412,118,12,0,23,8,41600,499200,20s,High-Price,2020-03-17 23:48:24,Monday,23:48:24,2020,Spring,PrimeTime
218,10006,160,4,0,25,9,39400,157600,20s,High-Price,2020-02-15 23:54:15,Tuesday,23:54:15,2020,Winter,PrimeTime
219,10878,128,7,0,30,6,37500,262500,20s,High-Price,2020-03-11 21:56:36,Thursday,21:56:36,2020,Spring,PrimeTime
220,10036,252,3,1,27,6,26500,79500,20s,Medium-Price,2020-02-19 23:54:45,Thursday,23:54:45,2020,Winter,PrimeTime
221,10878,127,7,0,30,6,41000,287000,20s,High-Price,2020-02-27 20:14:59,Tuesday,20:14:59,2020,Winter,PrimeTime
222,10804,154,3,0,27,6,40300,120900,20s,High-Price,2020-03-30 22:18:11,Thursday,22:18:11,2020,Spring,PrimeTime
223,10637,179,3,0,82,5,41300,123900,60s+,High-Price,2020-01-21 21:02:04,Sunday,21:02:04,2020,Winter,PrimeTime
224,10617,127,6,0,22,7,41000,246000,20s,High-Price,2020-03-09 20:45:19,Thursday,20:45:19,2020,Spring,PrimeTime
225,10196,160,10,0,22,6,39400,394000,20s,High-Price,2020-02-01 21:41:18,Wednesday,21:41:18,2020,Winter,PrimeTime
226,10157,138,14,0,22,5,40000,560000,20s,High-Price,2020-01-19 20:15:50,Thursday,20:15:50,2020,Winter,PrimeTime
227,10604,152,5,0,23,7,38700,193500,20s,High-Price,2020-01-04 22:56:59,Friday,22:56:59,2020,Winter,PrimeTime
228,10764,260,8,1,21,4,29300,234400,20s,Medium-Price,2020-03-30 23:10:50,Tuesday,23:10:50,2020,Spring,PrimeTime
229,10138,260,8,1,20,5,29300,234400,10s,Medium-Price,2020-01-07 23:43:08,Monday,23:43:08,2020,Winter,PrimeTime
230,10300,238,3,1,21,6,31700,95100,20s,Medium-Price,2020-01-05 23:33:40,Monday,23:33:40,2020,Winter,PrimeTime
231,10644,360,2,0,11,5,5100,10200,10s,Low-Price,2020-01-29 14:01:16,Saturday,14:01:16,2020,Winter,DayTime
232,10108,202,1,1,22,6,23500,23500,20s,Medium-Price,2020-02-05 14:36:01,Friday,14:36:01,2020,Winter,DayTime
233,10908,154,2,0,35,5,40300,80600,30s,High-Price,2020-03-02 14:58:55,Saturday,14:58:55,2020,Spring,DayTime
234,10948,105,1,1,28,8,42200,42200,20s,High-Price,2020-02-27 21:08:53,Tuesday,21:08:53,2020,Winter,PrimeTime
235,10471,152,8,0,27,3,38700,309600,20s,High-Price,2020-01-02 21:27:40,Tuesday,21:27:40,2020,Winter,PrimeTime
236,10619,124,1,0,20,8,36800,36800,10s,High-Price,2020-01-03 14:09:51,Friday,14:09:51,2020,Winter,DayTime
237,10747,260,11,1,23,6,29300,322300,20s,Medium-Price,2020-03-07 22:05:29,Thursday,22:05:29,2020,Spring,PrimeTime
238,10133,154,7,0,22,6,40300,282100,20s,High-Price,2020-03-15 22:31:20,Tuesday,22:31:20,2020,Spring,PrimeTime
239,10670,124,5,0,23,6,36800,184000,20s,High-Price,2020-01-07 20:40:13,Sunday,20:40:13,2020,Winter,PrimeTime
240,10317,262,8,1,24,8,21300,170400,20s,Medium-Price,2020-03-08 23:58:45,Wednesday,23:58:45,2020,Spring,PrimeTime
241,10429,186,3,0,30,6,41200,123600,20s,High-Price,2020-03-24 22:48:55,Sunday,22:48:55,2020,Spring,PrimeTime
242,10003,152,5,0,30,5,38700,193500,20s,High-Price,2020-02-10 14:47:58,Sunday,14:47:58,2020,Winter,DayTime
243,10991,162,18,0,22,5,40200,723600,20s,High-Price,2020-02-20 20:34:36,Sunday,20:34:36,2020,Winter,PrimeTime
244,10070,160,21,0,38,6,39400,827400,30s,High-Price,2020-01-31 23:53:19,Sunday,23:53:19,2020,Winter,PrimeTime
245,10560,127,7,0,31,5,41000,287000,30s,High-Price,2020-01-12 20:46:51,Tuesday,20:46:51,2020,Winter,PrimeTime
246,10205,144,6,0,51,4,40800,244800,50s,High-Price,2020-01-25 23:39:51,Monday,23:39:51,2020,Winter,PrimeTime
247,10658,162,9,0,36,1,40200,361800,30s,High-Price,2020-03-31 23:04:47,Friday,23:04:47,2020,Spring,PrimeTime
248,10080,127,10,0,48,8,41000,410000,40s,High-Price,2020-03-11 21:49:14,Thursday,21:49:14,2020,Spring,PrimeTime
249,10697,222,3,1,28,5,20300,60900,20s,Medium-Price,2020-02-18 21:22:38,Tuesday,21:22:38,2020,Winter,PrimeTime
250,10554,154,9,0,29,4,40300,362700,20s,High-Price,2020-03-23 23:04:06,Tuesday,23:04:06,2020,Spring,PrimeTime
251,10921,260,6,1,30,2,29300,175800,20s,Medium-Price,2020-03-21 22:55:40,Wednesday,22:55:40,2020,Spring,PrimeTime
252,10726,190,6,0,46,10,41900,251400,40s,High-Price,2020-01-13 20:56:37,Monday,20:56:37,2020,Winter,PrimeTime
253,10617,160,13,0,22,7,39400,512200,20s,High-Price,2020-03-08 22:52:04,Saturday,22:52:04,2020,Spring,PrimeTime
254,10516,182,2,0,30,5,41100,82200,20s,High-Price,2020-03-21 22:20:36,Sunday,22:20:36,2020,Spring,PrimeTime
255,10701,252,3,1,23,6,26500,79500,20s,Medium-Price,2020-02-28 13:31:07,Thursday,13:31:07,2020,Winter,DayTime
256,10815,102,6,0,26,7,42300,253800,20s,High-Price,2020-03-03 19:31:18,Sunday,19:31:18,2020,Spring,PrimeTime
257,10369,101,1,0,25,5,43100,43100,20s,High-Price,2020-03-18 13:28:36,Friday,13:28:36,2020,Spring,DayTime
258,10160,101,4,1,18,5,43100,172400,10s,High-Price,2020-02-22 21:12:11,Tuesday,21:12:11,2020,Winter,PrimeTime
259,10455,127,23,0,28,5,41000,943000,20s,High-Price,2020-03-21 06:14:08,Wednesday,06:14:08,2020,Spring,DayBreak
260,10820,101,1,0,27,7,43100,43100,20s,High-Price,2020-03-30 19:08:00,Saturday,19:08:00,2020,Spring,PrimeTime
261,10098,160,8,0,34,4,39400,315200,30s,High-Price,2020-03-19 23:09:56,Wednesday,23:09:56,2020,Spring,PrimeTime
262,10176,152,7,0,27,5,38700,270900,20s,High-Price,2020-03-18 15:21:32,Saturday,15:21:32,2020,Spring,DayTime
263,10268,134,9,0,26,7,37100,333900,20s,High-Price,2020-02-08 09:55:56,Monday,09:55:56,2020,Winter,DayTime
264,10872,318,21,0,16,5,17300,363300,10s,Low-Price,2020-02-05 22:21:57,Tuesday,22:21:57,2020,Winter,PrimeTime
265,10319,190,3,0,57,7,41900,125700,50s,High-Price,2020-03-15 18:45:57,Sunday,18:45:57,2020,Spring,DayTime
266,10649,100,1,0,23,5,37200,37200,20s,High-Price,2020-02-25 21:43:28,Monday,21:43:28,2020,Winter,PrimeTime
267,10191,102,1,0,29,5,42300,42300,20s,High-Price,2020-02-27 11:54:49,Friday,11:54:49,2020,Winter,DayTime
268,10132,101,23,0,26,7,43100,991300,20s,High-Price,2020-01-09 22:44:40,Friday,22:44:40,2020,Winter,PrimeTime
269,10952,144,4,0,26,8,40800,163200,20s,High-Price,2020-01-17 23:55:47,Saturday,23:55:47,2020,Winter,PrimeTime
270,10108,179,11,1,22,6,41300,454300,20s,High-Price,2020-03-27 08:03:23,Thursday,08:03:23,2020,Spring,DayTime
271,10823,260,1,1,20,5,29300,29300,10s,Medium-Price,2020-02-04 22:49:35,Thursday,22:49:35,2020,Winter,PrimeTime
272,10744,360,3,0,19,5,5100,15300,10s,Low-Price,2020-03-12 00:00:42,Tuesday,00:00:42,2020,Spring,
273,10170,252,1,1,44,7,26500,26500,40s,Medium-Price,2020-01-17 21:16:55,Friday,21:16:55,2020,Winter,PrimeTime
274,10311,193,7,1,26,6,43900,307300,20s,High-Price,2020-03-28 21:08:35,Sunday,21:08:35,2020,Spring,PrimeTime
275,10282,370,4,0,18,7,14900,59600,10s,Low-Price,2020-03-28 21:08:49,Sunday,21:08:49,2020,Spring,PrimeTime
276,10878,138,9,0,30,6,40000,360000,20s,High-Price,2020-02-21 17:43:49,Monday,17:43:49,2020,Winter,DayTime
277,10391,111,4,0,18,6,38400,153600,10s,High-Price,2020-01-05 22:45:20,Tuesday,22:45:20,2020,Winter,PrimeTime
278,10072,260,1,1,27,6,29300,29300,20s,Medium-Price,2020-01-02 22:50:12,Saturday,22:50:12,2020,Winter,PrimeTime
279,10745,260,5,1,25,6,29300,146500,20s,Medium-Price,2020-02-19 21:17:06,Thursday,21:17:06,2020,Winter,PrimeTime
280,10960,252,1,1,28,6,26500,26500,20s,Medium-Price,2020-01-11 23:58:54,Sunday,23:58:54,2020,Winter,PrimeTime
281,10350,118,6,0,24,2,41600,249600,20s,High-Price,2020-03-03 22:46:41,Saturday,22:46:41,2020,Spring,PrimeTime
282,10767,244,1,1,29,7,22800,22800,20s,Medium-Price,2020-01-14 20:17:30,Wednesday,20:17:30,2020,Winter,PrimeTime
283,10966,152,8,0,29,6,38700,309600,20s,High-Price,2020-01-11 20:45:37,Wednesday,20:45:37,2020,Winter,PrimeTime
284,10551,160,5,0,26,5,39400,197000,20s,High-Price,2020-01-22 22:47:14,Wednesday,22:47:14,2020,Winter,PrimeTime
285,10964,154,6,0,27,5,40300,241800,20s,High-Price,2020-01-20 20:44:13,Sunday,20:44:13,2020,Winter,PrimeTime
286,10264,260,7,1,29,5,29300,205100,20s,Medium-Price,2020-02-25 05:06:31,Monday,05:06:31,2020,Winter,DayBreak
287,10371,262,3,1,50,5,21300,63900,40s,Medium-Price,2020-01-28 23:03:17,Sunday,23:03:17,2020,Winter,PrimeTime
288,10940,160,8,0,29,5,39400,315200,20s,High-Price,2020-01-23 20:02:51,Saturday,20:02:51,2020,Winter,PrimeTime
289,10920,154,16,0,32,5,40300,644800,30s,High-Price,2020-01-21 21:08:14,Tuesday,21:08:14,2020,Winter,PrimeTime
290,10217,160,6,0,23,5,39400,236400,20s,High-Price,2020-03-23 23:41:18,Friday,23:41:18,2020,Spring,PrimeTime
291,10798,154,9,0,31,2,40300,362700,30s,High-Price,2020-02-05 22:04:26,Thursday,22:04:26,2020,Winter,PrimeTime
292,10308,105,15,0,21,5,42200,633000,20s,High-Price,2020-02-18 14:04:59,Saturday,14:04:59,2020,Winter,DayTime
293,10914,179,24,1,27,5,41300,991200,20s,High-Price,2020-01-03 13:28:50,Monday,13:28:50,2020,Winter,DayTime
294,10697,260,6,1,28,5,29300,175800,20s,Medium-Price,2020-01-03 14:04:06,Thursday,14:04:06,2020,Winter,DayTime
295,10300,101,5,1,21,6,43100,215500,20s,High-Price,2020-03-27 23:58:43,Friday,23:58:43,2020,Spring,PrimeTime
296,10930,190,5,0,41,5,41900,209500,40s,High-Price,2020-01-07 21:10:42,Sunday,21:10:42,2020,Winter,PrimeTime
297,10817,111,18,0,26,5,38400,691200,20s,High-Price,2020-01-14 13:08:15,Monday,13:08:15,2020,Winter,DayTime
298,10719,118,1,0,59,7,41600,41600,50s,High-Price,2020-03-10 23:04:46,Thursday,23:04:46,2020,Spring,PrimeTime
299,10875,238,1,1,24,6,31700,31700,20s,Medium-Price,2020-01-12 21:45:09,Monday,21:45:09,2020,Winter,PrimeTime
300,10427,160,16,0,30,1,39400,630400,20s,High-Price,2020-01-18 21:22:43,Wednesday,21:22:43,2020,Winter,PrimeTime
301,10721,101,27,0,20,5,43100,1163700,10s,High-Price,2020-01-16 22:15:55,Monday,22:15:55,2020,Winter,PrimeTime
302,10240,260,7,1,31,7,29300,205100,30s,Medium-Price,2020-03-28 21:58:43,Monday,21:58:43,2020,Spring,PrimeTime
303,10130,160,3,0,35,6,39400,118200,30s,High-Price,2020-02-13 21:54:43,Saturday,21:54:43,2020,Winter,PrimeTime
304,10363,186,10,0,23,5,41200,412000,20s,High-Price,2020-01-09 22:15:29,Saturday,22:15:29,2020,Winter,PrimeTime
305,10566,101,1,0,39,5,43100,43100,30s,High-Price,2020-03-27 23:21:42,Wednesday,23:21:42,2020,Spring,PrimeTime
306,10449,127,10,0,51,6,41000,410000,50s,High-Price,2020-01-24 17:25:11,Friday,17:25:11,2020,Winter,DayTime
307,10756,190,3,0,23,5,41900,125700,20s,High-Price,2020-01-09 23:55:56,Saturday,23:55:56,2020,Winter,PrimeTime
308,10384,162,8,0,24,5,40200,321600,20s,High-Price,2020-03-21 14:46:25,Monday,14:46:25,2020,Spring,DayTime
309,10057,238,40,1,29,5,31700,1268000,20s,Medium-Price,2020-01-06 22:46:47,Tuesday,22:46:47,2020,Winter,PrimeTime
310,10144,154,7,0,74,6,40300,282100,60s+,High-Price,2020-02-25 19:53:41,Friday,19:53:41,2020,Winter,PrimeTime
311,10337,222,20,1,35,8,20300,406000,30s,Medium-Price,2020-03-07 21:52:48,Sunday,21:52:48,2020,Spring,PrimeTime
312,10201,105,23,0,30,7,42200,970600,20s,High-Price,2020-03-17 20:07:30,Friday,20:07:30,2020,Spring,PrimeTime
313,10362,138,14,0,23,4,40000,560000,20s,High-Price,2020-01-03 23:43:18,Wednesday,23:43:18,2020,Winter,PrimeTime
314,10661,260,1,1,28,7,29300,29300,20s,Medium-Price,2020-02-26 23:58:35,Saturday,23:58:35,2020,Winter,PrimeTime
315,10702,118,3,0,25,6,41600,124800,20s,High-Price,2020-01-07 22:04:33,Wednesday,22:04:33,2020,Winter,PrimeTime
316,10192,111,7,0,22,4,38400,268800,20s,High-Price,2020-02-20 23:39:48,Friday,23:39:48,2020,Winter,PrimeTime
317,10823,105,8,1,20,5,42200,337600,10s,High-Price,2020-02-14 22:45:46,Monday,22:45:46,2020,Winter,PrimeTime
318,10428,138,2,0,23,5,40000,80000,20s,High-Price,2020-01-31 20:48:15,Friday,20:48:15,2020,Winter,PrimeTime
319,10410,170,11,0,22,2,38000,418000,20s,High-Price,2020-01-09 21:05:58,Monday,21:05:58,2020,Winter,PrimeTime
320,10129,260,11,1,35,6,29300,322300,30s,Medium-Price,2020-01-28 20:36:49,Sunday,20:36:49,2020,Winter,PrimeTime
321,10124,144,13,0,34,4,40800,530400,30s,High-Price,2020-03-15 10:41:01,Wednesday,10:41:01,2020,Spring,DayTime
322,10306,260,3,1,25,6,29300,87900,20s,Medium-Price,2020-03-11 22:52:20,Friday,22:52:20,2020,Spring,PrimeTime
323,10424,338,5,0,16,2,2500,12500,10s,Low-Price,2020-01-10 19:07:44,Wednesday,19:07:44,2020,Winter,PrimeTime
324,10387,138,3,0,25,5,40000,120000,20s,High-Price,2020-01-17 22:49:06,Thursday,22:49:06,2020,Winter,PrimeTime
325,10199,108,1,0,46,8,40100,40100,40s,High-Price,2020-01-31 21:11:33,Saturday,21:11:33,2020,Winter,PrimeTime
326,10900,260,3,1,35,6,29300,87900,30s,Medium-Price,2020-01-14 20:16:55,Tuesday,20:16:55,2020,Winter,PrimeTime
327,10799,152,3,0,31,7,38700,116100,30s,High-Price,2020-03-30 22:15:01,Sunday,22:15:01,2020,Spring,PrimeTime
328,10782,238,1,1,54,7,31700,31700,50s,Medium-Price,2020-03-28 14:32:24,Sunday,14:32:24,2020,Spring,DayTime
329,10789,124,3,0,31,5,36800,110400,30s,High-Price,2020-03-07 13:01:27,Saturday,13:01:27,2020,Spring,DayTime
330,10885,154,5,0,20,3,40300,201500,10s,High-Price,2020-01-28 23:56:26,Saturday,23:56:26,2020,Winter,PrimeTime
331,10332,138,5,0,20,5,40000,200000,10s,High-Price,2020-02-28 06:53:51,Saturday,06:53:51,2020,Winter,DayBreak
332,10268,152,4,0,26,7,38700,154800,20s,High-Price,2020-02-06 23:41:16,Tuesday,23:41:16,2020,Winter,PrimeTime
333,10646,116,1,0,27,6,36600,36600,20s,High-Price,2020-02-03 21:03:49,Saturday,21:03:49,2020,Winter,PrimeTime
334,10881,210,16,1,29,6,25400,406400,20s,Medium-Price,2020-02-22 21:42:18,Tuesday,21:42:18,2020,Winter,PrimeTime
335,10657,116,4,0,21,5,36600,146400,20s,High-Price,2020-02-20 22:41:14,Sunday,22:41:14,2020,Winter,PrimeTime
336,10462,105,1,1,51,7,42200,42200,50s,High-Price,2020-01-17 23:34:49,Thursday,23:34:49,2020,Winter,PrimeTime
337,10191,162,6,0,29,5,40200,241200,20s,High-Price,2020-01-27 15:21:44,Tuesday,15:21:44,2020,Winter,DayTime
338,10393,152,1,0,29,10,38700,38700,20s,High-Price,2020-01-02 22:59:44,Tuesday,22:59:44,2020,Winter,PrimeTime
339,10028,160,8,0,25,5,39400,315200,20s,High-Price,2020-03-18 21:00:20,Monday,21:00:20,2020,Spring,PrimeTime
340,10903,144,5,0,35,5,40800,204000,30s,High-Price,2020-03-03 23:48:13,Saturday,23:48:13,2020,Spring,PrimeTime
341,10365,179,3,0,21,4,41300,123900,20s,High-Price,2020-01-02 17:17:25,Friday,17:17:25,2020,Winter,DayTime
342,10759,198,27,0,24,5,42600,1150200,20s,High-Price,2020-03-27 17:01:04,Saturday,17:01:04,2020,Spring,DayTime
343,10555,160,10,0,53,6,39400,394000,50s,High-Price,2020-03-01 22:28:59,Sunday,22:28:59,2020,Spring,PrimeTime
344,10645,105,13,0,25,4,42200,548600,20s,High-Price,2020-01-10 13:04:01,Tuesday,13:04:01,2020,Winter,DayTime
345,10746,102,2,0,26,5,42300,84600,20s,High-Price,2020-02-22 22:25:56,Monday,22:25:56,2020,Winter,PrimeTime
346,10400,254,4,1,38,6,22900,91600,30s,Medium-Price,2020-01-19 22:45:37,Thursday,22:45:37,2020,Winter,PrimeTime
347,10957,154,5,0,33,4,40300,201500,30s,High-Price,2020-03-24 04:06:09,Tuesday,04:06:09,2020,Spring,DayBreak
348,10385,282,6,1,32,5,28100,168600,30s,Medium-Price,2020-03-27 16:26:56,Tuesday,16:26:56,2020,Spring,DayTime
349,10168,108,9,0,34,5,40100,360900,30s,High-Price,2020-02-16 13:00:35,Friday,13:00:35,2020,Winter,DayTime
350,10550,290,24,1,25,5,23300,559200,20s,Medium-Price,2020-02-22 14:34:04,Tuesday,14:34:04,2020,Winter,DayTime
351,10519,152,5,0,21,5,38700,193500,20s,High-Price,2020-03-18 21:50:08,Wednesday,21:50:08,2020,Spring,PrimeTime
352,10756,101,5,0,23,5,43100,215500,20s,High-Price,2020-02-07 22:58:34,Wednesday,22:58:34,2020,Winter,PrimeTime
353,10606,138,6,0,20,7,40000,240000,10s,High-Price,2020-01-14 13:49:30,Wednesday,13:49:30,2020,Winter,DayTime
354,10827,179,2,0,28,6,41300,82600,20s,High-Price,2020-02-28 23:32:59,Saturday,23:32:59,2020,Winter,PrimeTime
355,10880,111,1,0,24,6,38400,38400,20s,High-Price,2020-03-08 21:15:10,Tuesday,21:15:10,2020,Spring,PrimeTime
356,10922,101,3,0,20,5,43100,129300,10s,High-Price,2020-03-19 20:56:43,Saturday,20:56:43,2020,Spring,PrimeTime
357,10589,127,1,0,21,7,41000,41000,20s,High-Price,2020-02-22 22:29:42,Tuesday,22:29:42,2020,Winter,PrimeTime
358,10065,154,4,0,22,5,40300,161200,20s,High-Price,2020-03-26 20:38:38,Tuesday,20:38:38,2020,Spring,PrimeTime
359,10959,260,3,1,34,5,29300,87900,30s,Medium-Price,2020-03-16 04:48:12,Saturday,04:48:12,2020,Spring,DayBreak
360,10949,160,11,0,32,5,39400,433400,30s,High-Price,2020-03-04 21:12:55,Tuesday,21:12:55,2020,Spring,PrimeTime
361,10051,105,5,0,15,6,42200,211000,10s,High-Price,2020-03-10 21:23:45,Wednesday,21:23:45,2020,Spring,PrimeTime
362,10178,152,10,0,24,8,38700,387000,20s,High-Price,2020-01-26 22:34:13,Monday,22:34:13,2020,Winter,PrimeTime
363,10413,154,34,0,25,5,40300,1370200,20s,High-Price,2020-02-14 20:53:25,Monday,20:53:25,2020,Winter,PrimeTime
364,10968,152,3,0,27,8,38700,116100,20s,High-Price,2020-01-27 21:41:39,Friday,21:41:39,2020,Winter,PrimeTime
365,10450,197,4,0,29,5,42400,169600,20s,High-Price,2020-01-06 22:10:19,Sunday,22:10:19,2020,Winter,PrimeTime
366,10621,138,3,0,33,5,40000,120000,30s,High-Price,2020-02-09 23:34:50,Saturday,23:34:50,2020,Winter,PrimeTime
367,10753,270,3,1,22,5,30200,90600,20s,Medium-Price,2020-01-08 23:36:04,Tuesday,23:36:04,2020,Winter,PrimeTime
368,10051,360,6,0,15,6,5100,30600,10s,Low-Price,2020-01-04 23:23:06,Tuesday,23:23:06,2020,Winter,PrimeTime
369,10392,100,11,0,61,5,37200,409200,60s+,High-Price,2020-03-14 20:17:38,Friday,20:17:38,2020,Spring,PrimeTime
370,10795,108,8,0,26,6,40100,320800,20s,High-Price,2020-01-17 21:03:47,Wednesday,21:03:47,2020,Winter,PrimeTime
371,10681,352,11,0,14,6,14800,162800,10s,Low-Price,2020-01-23 22:04:21,Tuesday,22:04:21,2020,Winter,PrimeTime
372,10318,154,2,0,30,5,40300,80600,20s,High-Price,2020-01-11 15:55:30,Tuesday,15:55:30,2020,Winter,DayTime
373,10689,152,1,0,22,7,38700,38700,20s,High-Price,2020-03-28 14:21:06,Wednesday,14:21:06,2020,Spring,DayTime
374,10495,182,2,0,29,5,41100,82200,20s,High-Price,2020-02-01 22:58:01,Thursday,22:58:01,2020,Winter,PrimeTime
375,10151,118,7,0,23,5,41600,291200,20s,High-Price,2020-02-14 21:19:41,Friday,21:19:41,2020,Winter,PrimeTime
376,10783,118,1,0,41,6,41600,41600,40s,High-Price,2020-01-07 23:40:02,Wednesday,23:40:02,2020,Winter,PrimeTime
377,10320,144,24,0,25,5,40800,979200,20s,High-Price,2020-01-26 20:45:43,Tuesday,20:45:43,2020,Winter,PrimeTime
378,10480,154,15,0,25,5,40300,604500,20s,High-Price,2020-03-01 21:57:21,Wednesday,21:57:21,2020,Spring,PrimeTime
379,10854,160,5,0,34,5,39400,197000,30s,High-Price,2020-01-01 20:09:15,Tuesday,20:09:15,2020,Winter,PrimeTime
380,10565,127,11,0,24,5,41000,451000,20s,High-Price,2020-01-10 16:05:12,Monday,16:05:12,2020,Winter,DayTime
381,10392,122,12,0,61,5,37400,448800,60s+,High-Price,2020-03-01 20:52:22,Wednesday,20:52:22,2020,Spring,PrimeTime
382,10037,160,18,0,23,5,39400,709200,20s,High-Price,2020-01-04 23:44:56,Monday,23:44:56,2020,Winter,PrimeTime
383,10465,179,19,0,33,5,41300,784700,30s,High-Price,2020-03-07 22:41:00,Friday,22:41:00,2020,Spring,PrimeTime
384,10711,179,1,0,23,5,41300,41300,20s,High-Price,2020-01-05 20:11:26,Wednesday,20:11:26,2020,Winter,PrimeTime
385,10235,170,6,0,29,5,38000,228000,20s,High-Price,2020-02-05 20:52:59,Thursday,20:52:59,2020,Winter,PrimeTime
386,10405,260,36,1,15,5,29300,1054800,10s,Medium-Price,2020-03-30 22:32:08,Tuesday,22:32:08,2020,Spring,PrimeTime
387,10551,100,8,0,26,5,37200,297600,20s,High-Price,2020-01-25 22:25:27,Thursday,22:25:27,2020,Winter,PrimeTime
388,10389,170,3,0,26,4,38000,114000,20s,High-Price,2020-01-26 20:13:40,Sunday,20:13:40,2020,Winter,PrimeTime
389,10145,208,1,1,28,8,18100,18100,20s,Medium-Price,2020-02-20 22:34:34,Tuesday,22:34:34,2020,Winter,PrimeTime
390,10739,152,10,0,24,5,38700,387000,20s,High-Price,2020-02-29 22:33:13,Tuesday,22:33:13,2020,Winter,PrimeTime
391,10112,160,12,0,23,6,39400,472800,20s,High-Price,2020-01-15 22:52:33,Wednesday,22:52:33,2020,Winter,PrimeTime
392,10185,354,1,0,14,4,13400,13400,10s,Low-Price,2020-03-02 21:18:59,Thursday,21:18:59,2020,Spring,PrimeTime
393,10252,154,4,0,24,3,40300,161200,20s,High-Price,2020-03-24 21:37:12,Tuesday,21:37:12,2020,Spring,PrimeTime
394,10880,152,4,0,24,6,38700,154800,20s,High-Price,2020-03-08 20:47:44,Monday,20:47:44,2020,Spring,PrimeTime
395,10783,179,18,0,41,6,41300,743400,40s,High-Price,2020-03-01 13:41:49,Saturday,13:41:49,2020,Spring,DayTime
396,10744,360,4,0,19,5,5100,20400,10s,Low-Price,2020-01-29 23:40:58,Tuesday,23:40:58,2020,Winter,PrimeTime
397,10128,260,1,1,38,8,29300,29300,30s,Medium-Price,2020-01-03 14:10:58,Thursday,14:10:58,2020,Winter,DayTime
398,10016,102,10,0,60,4,42300,423000,50s,High-Price,2020-02-22 19:12:29,Monday,19:12:29,2020,Winter,PrimeTime
399,10473,262,9,1,26,5,21300,191700,20s,Medium-Price,2020-03-03 22:53:23,Thursday,22:53:23,2020,Spring,PrimeTime
400,10655,138,14,0,24,8,40000,560000,20s,High-Price,2020-02-27 22:50:51,Sunday,22:50:51,2020,Winter,PrimeTime
401,10907,152,9,0,24,5,38700,348300,20s,High-Price,2020-06-09 21:47:31,Tuesday,21:47:31,2020,Summer,PrimeTime
402,10759,186,1,0,24,5,41200,41200,20s,High-Price,2020-05-28 23:37:44,Monday,23:37:44,2020,Spring,PrimeTime
403,10261,154,7,0,25,6,40300,282100,20s,High-Price,2020-04-30 22:48:42,Sunday,22:48:42,2020,Spring,PrimeTime
404,10597,218,7,1,24,3,24700,172900,20s,Medium-Price,2020-04-22 20:24:29,Sunday,20:24:29,2020,Spring,PrimeTime
405,10106,160,8,0,23,2,39400,315200,20s,High-Price,2020-06-17 04:06:06,Tuesday,04:06:06,2020,Summer,DayBreak
406,10745,260,7,1,25,6,29300,205100,20s,Medium-Price,2020-05-29 22:58:26,Monday,22:58:26,2020,Spring,PrimeTime
407,10565,190,7,0,24,5,41900,293300,20s,High-Price,2020-06-18 21:28:24,Friday,21:28:24,2020,Summer,PrimeTime
408,10716,101,13,0,40,3,43100,560300,30s,High-Price,2020-06-14 19:24:24,Friday,19:24:24,2020,Summer,PrimeTime
409,10253,160,6,0,35,6,39400,236400,30s,High-Price,2020-05-06 09:30:13,Wednesday,09:30:13,2020,Spring,DayTime
